,job_id,job_name,job_location,job_age,job_posting_description,job_salary_range,job_salary_estimate_type,company,company_total_rating,proportion_reviewers_recommend_company,company_individual_ratings,company_type_size_sector_industry_yearFounded
118,1008363643736,"Senior Engineer, Data Infrastructure",Singapore,30d+,"Responsibilities:
Database Administration
Act as the Subject Matter Expert for database-related services.
Manage the daily BAU operation of database-related services.
Carry out service monitoring, end-to-end performance correlation, and database performance optimization. Create, review and update system documentation and work instructions to enhance the efficiency of daily operations.
Perform capacity planning to size database resources to meet the demands of application workloads.
Plan, execute, and monitor backup schedules in accordance with business needs and data retention policies.
Hiring Institution: NTU",,,Nanyang Technological University3.9 ★,3.9,69 %,"['Career Opportunities', '3.5', 'Comp & Benefits', '3.4', 'Culture & Values', '3.5', 'Senior Management', '3.4', 'Work/Life Balance', '3.8']","['College / University', '5001 to 10000 Employees', 'Education', 'Colleges & Universities', '1991']"
119,1008791155912,Senior Data Engineer,Singapore,10d,"We are living in exciting times. Technology is reshaping how we live and we want to use it to redefine how financial services are offered, which is why Singtel and Grab are coming together. Singtel is Asia’s leading communications group connecting millions of consumers and enterprises to essential digital services while Grab is the leading technology company in Southeast Asia offering everyday services to consumers. Together, we have big dreams to unlock and financial inclusion for people in our region is just one. We want to build a digital bank with the right foundation - using data, technology and trust to solve problems and serve customers.
Get to know the Role:
As the Senior Data Engineer in the Data Services team, you will be working on all aspects of Data, from Platform and Infra build out to pipeline engineering and writing tooling/services for augmenting and fronting the core platform. You will be responsible for building and maintaining the state-of-the-art data Life Cycle management platform, including acquisition, storage, processing and consumption channels. The team works closely with Data scientists, Product Managers, Legal, Compliance and business stakeholders across the SEA in understanding and tailoring the offerings to their needs. As a member of the Data Services, you will be an early adopter and contributor to various open source big data technologies and you are encouraged to think out of the box and have fun exploring the latest patterns and designs in the fields of Software and Data Engineering.",SGD 7K - SGD 13K (Employer est.),(Employer est.),GXS BANK PTE. LTD.2.3 ★,2.3,32 %,"['Career Opportunities', '2.0', 'Comp & Benefits', '3.2', 'Culture & Values', '2.2', 'Senior Management', '1.9', 'Work/Life Balance', '3.1']","['Company - Public', 'Unknown', None, None, None]"
120,1008787770836,"Backend Engineer, Codebase Platform - 2024 Start",Singapore,11d,"Responsibilities

TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa.

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.",SGD 5K - SGD 10K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
121,1008796019716,Robotics Perception Engineer,Singapore,8d,"Changi Airport Group (CAG) is seeking a Robotics Perception Engineer with a passion for making a difference in the future of the airport operations. The candidate will work directly with in-house robotics engineers, airport domain experts and leading robotics companies in response to the changing nature of airport operations by pioneering solutions to automate the future of the aviation sector.
This is a full-time position based in Singapore.
Job Description:
The CAG robotics lab is set up to accelerate the transformation of airport daily operations. As a perception engineer, you will work with various stakeholders across different teams within the airport to address their operations pain points with robotics solutions. Specifically, this role requires this candidate to use sensors (vision, Lidar, IMU, etc.) for operations use cases for detection, tracking, pose estimation and navigation. This comprises projects across different stages from proof of concepts through to proof of operations, with a view towards operational deployments. Your duties include:",SGD 5K - SGD 8K (Employer est.),(Employer est.),CHANGI AIRPORT GROUP (SINGAPORE) PTE. LTD.4.2 ★,4.2,78 %,"['Career Opportunities', '3.8', 'Comp & Benefits', '4.1', 'Culture & Values', '3.9', 'Senior Management', '3.8', 'Work/Life Balance', '3.6']","['Company - Public', '1001 to 5000 Employees', None, None, '2009']"
122,1008791155912,Senior Data Engineer,Singapore,10d,"We are living in exciting times. Technology is reshaping how we live and we want to use it to redefine how financial services are offered, which is why Singtel and Grab are coming together. Singtel is Asia’s leading communications group connecting millions of consumers and enterprises to essential digital services while Grab is the leading technology company in Southeast Asia offering everyday services to consumers. Together, we have big dreams to unlock and financial inclusion for people in our region is just one. We want to build a digital bank with the right foundation - using data, technology and trust to solve problems and serve customers.
Get to know the Role:
As the Senior Data Engineer in the Data Services team, you will be working on all aspects of Data, from Platform and Infra build out to pipeline engineering and writing tooling/services for augmenting and fronting the core platform. You will be responsible for building and maintaining the state-of-the-art data Life Cycle management platform, including acquisition, storage, processing and consumption channels. The team works closely with Data scientists, Product Managers, Legal, Compliance and business stakeholders across the SEA in understanding and tailoring the offerings to their needs. As a member of the Data Services, you will be an early adopter and contributor to various open source big data technologies and you are encouraged to think out of the box and have fun exploring the latest patterns and designs in the fields of Software and Data Engineering.",SGD 7K - SGD 13K (Employer est.),(Employer est.),GXS BANK PTE. LTD.2.3 ★,2.3,32 %,"['Career Opportunities', '2.0', 'Comp & Benefits', '3.2', 'Culture & Values', '2.2', 'Senior Management', '1.9', 'Work/Life Balance', '3.1']","['Company - Public', 'Unknown', None, None, None]"
123,1008787762520,Big Data Engineer (Recommendation) - BytePlus,Singapore,11d,"ByteDance will be prioritizing applicants who have a current right to work in Singapore, and do not require ByteDance's sponsorship of a visa.

Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Helo, and Resso, as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content.

Why Join Us",SGD 10K - SGD 20K (Employer est.),(Employer est.),BYTEPLUS PTE. LTD.4.5 ★,4.5,100 %,[],"['Company - Public', 'Unknown', None, None, None]"
124,1008650370515,"Associate AI Scientist / AI Scientist – Artificial Intelligence, SAP Labs Singapore",Singapore,30d+,"*SAP will be prioritizing candidates with full working rights in Singapore.*

About SAP
A market leader in end-to-end business application software, SAP helps more than 425,000 customers worldwide work together more efficiently. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift societies, and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives. At SAP, we build breakthroughs, together.",SGD 6K - SGD 12K (Employer est.),(Employer est.),SAP ASIA PTE. LTD.4.4 ★,4.4,90 %,"['Career Opportunities', '4.1', 'Comp & Benefits', '4.0', 'Culture & Values', '4.4', 'Senior Management', '4.0', 'Work/Life Balance', '4.3']","['Company - Public', '10000+ Employees', 'Information Technology', 'Enterprise Software & Network Solutions', '1972']"
125,1008701093426,Data Engineer,Singapore,30d+,"Keyrus is an international consulting firm, specializing in the integration of data intelligence and Digital solutions. With over 3600 employees spread across 26 countries, Keyrus continues to deliver on such projects to a wide range of clients from various industries including but not limited to Banking/Finance, Healthcare/pharmaceuticals, FMCG, Oil & Gas, and more.

As part of Keyrus’ solution delivery, we are also in a position to recruit and place technical consultants to complement on existing client projects with their expertise. As such, we seek innovative and agile people to support ambitious and forthcoming technological challenges.

The team in Singapore is currently looking for a Data Engineer with strong expertise in handling Python pipelines, in order to support our client activities.",SGD 5K - SGD 10K (Employer est.),(Employer est.),KEYRUS SINGAPORE PTE. LTD.4.1 ★,4.1,86 %,"['Career Opportunities', '3.9', 'Comp & Benefits', '3.7', 'Culture & Values', '4.3', 'Senior Management', '3.9', 'Work/Life Balance', '4.1']","['Company - Public', '1001 to 5000 Employees', 'Information Technology', 'Information Technology Support Services', '1996']"
126,1008781814284,"Engineering Tech Lead Manager, Trust & Safety Engineering",Singapore,15d,"Responsibilities
About TikTok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
At TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make an impact happen with a career at TikTok.",SGD 14K - SGD 23K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
127,1008808059805,Staff Software Engineer,Singapore,1d,"Who we are.
Minden.ai is a technology venture on admission to redefine the engagement between brands and consumers in Southeast Asia. We create more delightful and rewarding interactions, enriching relationships between brands and consumers with the use of machine learning and artificial intelligence, leading to increased engagement, loyalty and growth.

The way we work.
At Minden, we treat each other with respect. We embrace authenticity and transparency. We collaborate. We pride ourselves on agility and innovation, and believe in embracing continuous learning and self-improvement. We strive to be the preferred employer by providing comprehensive benefits, a dynamic and exciting working environment, work-life balance and effort recognition.


Building web applications professionally for 8+ years. (experience with large distributed systems Experience with functional or imperative programming languages",SGD 10K - SGD 16K (Employer est.),(Employer est.),MINDEN INTERNATIONAL PTE. LTD.,,,,"['Company - Private', '51 to 200 Employees', 'Information Technology', 'Information Technology Support Services', '2020']"
128,1008672961759,Foundation Model Senior Research Engineer for AI Singapore (AI Products),Singapore,30d+,"Date: 27 Jul 2023
Location: UNIV ADMIN, Kent Ridge Campus, SG
Company: National University of Singapore
Job Description

AI Singapore (AISG) is a national AI programme launched by the National Research Foundation (NRF) to anchor deep national capabilities in Artificial Intelligence (AI).
The programme office is hosted by the National University of Singapore (NUS) and brings together all Singapore-based research institutions and the vibrant ecosystem of AI start-ups and companies developing AI products to perform use-inspired research, grow the knowledge, create the tools, and develop the talent to power Singapore's AI efforts.",SGD 47K - SGD 55K (Glassdoor est.),(Glassdoor est.),National University of Singapore4.1 ★,4.1,70 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.5', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.9']","['College / University', '10000+ Employees', 'Education', 'Colleges & Universities', '1905']"
129,1008771116929,Chief Data Scientist,Singapore,21d,"Chief Data Scientist, Natural Language Processing (NLP)
Roles & Responsibilities
About UTC Network
UTC is a builder of the next-generation financial Internet infrastructure that organizes global financial information and service resources so that these facilities, information, and service resources can be accessed more easily and cost-effectively.
The core value of UTC is: “Doing right, acting unexpected, keeping simple and helping others”.
Keeping the righteous and act surprisingly, keeping the humble and help others.
Righteous, extraordinary, simple and altruistic.",SGD 8K - SGD 12K (Employer est.),(Employer est.),UTC NETWORK PTE. LTD.,,,,"['Company - Private', '1 to 50 Employees', None, None, None]"
130,1008779705666,Senior Data Scientist - ROI Research - SG,Singapore,16d,"Responsibilities

About TikTok TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us",SGD 10K - SGD 20K (Employer est.),(Employer est.),TIKTOK PTE. LTD.3.5 ★,3.5,59 %,"['Career Opportunities', '3.3', 'Comp & Benefits', '3.5', 'Culture & Values', '3.3', 'Senior Management', '3.0', 'Work/Life Balance', '3.0']","['Company - Private', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2016']"
131,1008783048199,Associate Software Engineer,Singapore,14d,"Responsibilities
You are responsible for ideating, experimenting and developing a suite of end-to-end prototypes and proof of concepts with game-changing impact for the cyber industry
You will be involved in challenging and high-risk initiatives where opportunities have yet to be defined.
You must be adaptable and comfortable with uncertainty. As part of your work, you will find ways to bring certainty to high-risk, challenging problems
You will work directly with key stakeholders to understand and bring clarity to the most challenging cybersecurity problems, identify innovation opportunities and engage with the rest of the team to develop prototypes
You must be willing to pick up new skills and be able to work fast to develop novel prototypes and proof of concepts that challenge industry norms.",SGD 4K - SGD 7K (Employer est.),(Employer est.),ENSIGN INFOSECURITY (CYBERSECURITY) PTE. LTD.3.7 ★,3.7,60 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.4', 'Culture & Values', '3.3', 'Senior Management', '2.9', 'Work/Life Balance', '2.9']","['Company - Private', '501 to 1000 Employees', None, None, None]"
132,1008783047444,Associate Principal Data Scientist,Singapore,14d,"About us
Dyson is a global technology enterprise. We solve the problems others choose to ignore, with surprising new inventions that defy convention and simply work better. We’re growing fast and our ambition is huge – more categories, more locations, and more people.
We start with an engineering mindset and different thinking, then continuously refine our ideas, unwilling to compromise until we’ve found a better way.
Our Data team provides modern solutions that help to remove complexity and drive efficiency as our business changes and grows.",SGD 10K - SGD 20K (Employer est.),(Employer est.),DYSON OPERATIONS PTE. LTD.3.1 ★,3.0,45 %,"['Career Opportunities', '2.9', 'Comp & Benefits', '3.2', 'Culture & Values', '2.8', 'Senior Management', '2.4', 'Work/Life Balance', '2.9']","['Company - Private', '10000+ Employees', 'Manufacturing', 'Electronics Manufacturing', '1993']"
133,1008713967862,Senior Data Engineer,Singapore,30d+,"OUR COMPANY

We, at RegASK www.regask.com are a high growth global RegTech company leveraging technology and global network of experts to revolutionize regulatory intelligence, serving the LifeSciences (MedTech, CROs, Pharma) and FMCG industries (Food, Personal Care). RegASK team is highly diverse with more than 10 nationalities across 3 continents, entrepreneurial and very agile, enjoying the benefits of working across industries and across the globe. RegASK just completed its series A funding round in December 2022 and is currently recruiting highly motivated talents to expand its team and support its ambitious growth plans.

RegASK is an international, diverse and rewarding place to work. If you are a builder, highly autonomous in your working style, and eager to problem solve, we would love to hear from you.",SGD 9K - SGD 10K (Employer est.),(Employer est.),REGASK PTE. LTD.,1.5,N/A,"['Career Opportunities', '1.5', 'Comp & Benefits', '1.0', 'Culture & Values', '1.0', 'Senior Management', '1.0', 'Work/Life Balance', '4.0']","['Subsidiary or Business Segment', '1 to 50 Employees', 'Management & Consulting', 'Business Consulting', '2017']"
134,1008793565562,"Lead Software Engineer - Payment Technology, Java",Singapore,9d,"We have an opportunity to impact your career and provide an adventure where you can push the limits of what's possible.

As a Lead Software Engineer at JPMorgan Chase within the Corporate and Investment Bank (CIB) Payment Technology Team, you are an integral part of an agile team that works to enhance, build, and deliver trusted market-leading technology products in a secure, stable, and scalable way. As a core technical contributor, you are responsible for conducting critical technology solutions across multiple technical areas within various business functions in support of the firm’s business objectives.

Job responsibilities",SGD 10K - SGD 20K (Employer est.),(Employer est.),"JPMORGAN CHASE BANK, N.A.4.1 ★",4.1,82 %,"['Career Opportunities', '4.0', 'Comp & Benefits', '3.9', 'Culture & Values', '4.0', 'Senior Management', '3.6', 'Work/Life Balance', '3.5']","['Company - Public', '10000+ Employees', 'Financial Services', 'Investment & Asset Management', '1799']"
135,1008779702707,Platform and Data Associate Engineer,Singapore,16d,"Duties and Responsibilities

Familiarize with Ensign’s business domain and objectives to develop and deploy big data analytics applications that meet internal business requirements and the needs of partners and customers
Lead the design, development, testing, deployment of efficient and reliable big data processing workflows that follow secure SDLC practices
Design, develop, manage data warehouse architecture and relational databases
Provide monitoring, maintenance and support for system operations as part of M&S as required in commercial projects
Embrace the challenge of dealing with terabytes to petabytes of data on a daily basis",SGD 4K - SGD 7K (Employer est.),(Employer est.),ENSIGN INFOSECURITY (CYBERSECURITY) PTE. LTD.3.7 ★,3.7,60 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '3.4', 'Culture & Values', '3.3', 'Senior Management', '2.9', 'Work/Life Balance', '2.9']","['Company - Private', '501 to 1000 Employees', None, None, None]"
136,1008771116938,Lead Data Scientist,Singapore,21d,"About Agoda

Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.

Get to Know Our Team

The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.",SGD 102K - SGD 150K (Glassdoor est.),(Glassdoor est.),AGODA COMPANY PTE. LTD.4.3 ★,4.3,87 %,"['Career Opportunities', '4.1', 'Comp & Benefits', '4.2', 'Culture & Values', '4.3', 'Senior Management', '3.9', 'Work/Life Balance', '4.1']","['Company - Public', '1001 to 5000 Employees', 'Information Technology', 'Internet & Web Services', '2005']"
137,1008774975577,ROBOTICS SOFTWARE LEAD,Singapore,18d,"Role

We are seeking a highly motivated and experienced Robotics/ Automation Software Team Lead to join our dynamic Company. In this role, you will lead a team of software engineers and be responsible for the design, development and implementation of cutting-edge robotics and automation software, your day-to-day tasks will be to:

Responsibilities:
Lead and manage a team of software engineers in the design, development and implementation of robotics software.
Provide technical assistance for tender bidding and pre-sales activities for drone and robotics-related projects.",SGD 7K - SGD 9K (Employer est.),(Employer est.),HOPE TECHNIK PTE. LTD.3.3 ★,3.3,46 %,"['Career Opportunities', '3.2', 'Comp & Benefits', '2.7', 'Culture & Values', '3.2', 'Senior Management', '2.7', 'Work/Life Balance', '2.8']","['Company - Private', '51 to 200 Employees', None, None, '2006']"
138,1008764379251,DevOps Engineer,Singapore,24d,"The Aviation Innovation Research (AIR) Lab
Established in Nov 2019, the Civil Aviation Authority of Singapore (CAAS) and Thales launched the S$30 million research lab in Singapore as a key nexus to accelerate the innovation and collaboration between CAAS and Thales for the next generation of Air Traffic Management (ATM).
Co-steered by the senior management from CAAS and Thales, AIR Lab is leveraging open and advanced technologies such as Artificial Intelligence (AI) and Machine Learning (ML) to develop and demonstrate future ATM Proof-of-Concepts (POCs). The POCs in AIR Lab will allow quick integration of the new innovations that are developed into an ATM System. AIR Lab is also co-located with the Thales Digital Factory to synergise with the digital transformation efforts in Thales.
Strategically sited in the vibrant WeWork’s flagship in Suntec, the AIR Lab aims to accelerate the development of the next-gen of local ATM experts and nurture their talents. ATM domain experts, software developers/engineers and Air Traffic Controllers (ATCOs) from CAAS and Thales would also be working in concert and in an agile fashion on the POCs. Supported by the Aviation Transformation Programme (ATP) under the National Research Foundation, AIR Lab provides an open platform for multiple stakeholders in the ATM value chain; including AI experts, software engineers, local start-ups, and enterprises, to collaborate and overcome technological challenges faced by conventional aviation management.",SGD 5K - SGD 9K (Employer est.),(Employer est.),THALES SOLUTIONS ASIA PTE. LTD.3.9 ★,3.8,73 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '4.0', 'Culture & Values', '3.7', 'Senior Management', '3.5', 'Work/Life Balance', '3.8']","['Company - Public', '1001 to 5000 Employees', 'Aerospace & Defense', 'Aerospace & Defense', '2000']"
139,1008524986260,AI Engineer for AI Singapore (Research),Singapore,30d+,"Date: 5 Aug 2023
Location: UNIV ADMIN, Kent Ridge Campus, SG
Company: National University of Singapore
Job Description
AI Singapore (AISG) is a national AI programme launched by the National Research Foundation (NRF) to anchor deep national capabilities in Artificial Intelligence (AI).


The programme office is hosted by the National University of Singapore (NUS) and brings together all Singapore-based research institutions and the vibrant ecosystem of AI start-ups and companies developing AI products to perform use-inspired research, grow the knowledge, create the tools, and develop the talent to power Singapore's AI efforts.",SGD 14K - SGD 51K (Glassdoor est.),(Glassdoor est.),National University of Singapore4.1 ★,4.1,70 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.5', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.9']","['College / University', '10000+ Employees', 'Education', 'Colleges & Universities', '1905']"
140,1008630719262,Software Engineer,Singapore,30d+,"We are looking for talented Software Engineer with experience in the Health Tech industry to join us as we grow out our virtual trial offering! You'll be working directly with the Head of Development and the rest of the Engineering team in creating best in class software.

Responsibilities:
Work with the UX design lead to establish good user experiences for the application being built.
Work with the Director of Architecture and the platform development team to adopt best practice patterns and utilize the common platform and CI/CD systems.
Work in a collaborative environment with other software engineers to deliver on the business goals.
Build, test, document and maintain web applications for our customers and internal employees.",SGD 5K - SGD 8K (Employer est.),(Employer est.),OBVIO HEALTH PTE. LTD.3.7 ★,3.7,67 %,"['Career Opportunities', '3.8', 'Comp & Benefits', '3.6', 'Culture & Values', '3.6', 'Senior Management', '3.8', 'Work/Life Balance', '3.5']","['Company - Private', '51 to 200 Employees', 'Pharmaceutical & Biotechnology', 'Biotech & Pharmaceuticals', '2017']"
141,1008773804313,AI Engineer,Singapore,18d,"Calling all the trailblazers, risk-takers, and visionaries! Unleash the potential of AI with Ailytics – a game-changing video analytics dynamo revolutionizing industrial workplaces. Picture this: a world where a tragedy doesn't strike every ten minutes, where every second brims with value-added activities – Diving deep into the realms of construction, manufacturing, warehousing, facility management, and beyond, Ailytics is turning this vision into reality, one innovation at a time.

At Ailytics, we truly believe in the power of technology to make workplaces safer and more efficient. Our commitment? To transform safety and productivity from mere buzzwords into the pillars of every workspace. Thanks to the latest AI advancements, we offer the power of round-the-clock monitoring. Our solutions help flag safety violations instantly and smooth out operational hitches. But we're not stopping there. We're revolutionizing workplaces into highly efficient ecosystems that can save up to 25% of human and financial resources.",SGD 5K - SGD 7K (Employer est.),(Employer est.),AILYTICS PTE. LTD.,,,,"['Unknown', '1 to 50 Employees', None, None, None]"
142,1008630718745,Senior Software Engineer,Singapore,30d+,"We are looking for talented Senior Software Engineer with experience in the Health Tech industry to join us as we grow out our virtual trial offering! You'll be working directly with the Head of Development and the rest of the Engineering team in creating best in class software.

Responsibilities:
Work with the UX design lead to establish good user experiences for the application being built
Work with the Director of Architecture and the platform development team to adopt best practice patterns and utilize the common platform and CI/CD systems
Work in a collaborative environment with other software engineers to deliver on the business goals
Build, test, document and maintain web applications for our customers and internal employees",SGD 8K - SGD 10K (Employer est.),(Employer est.),OBVIO HEALTH PTE. LTD.3.7 ★,3.7,67 %,"['Career Opportunities', '3.8', 'Comp & Benefits', '3.6', 'Culture & Values', '3.6', 'Senior Management', '3.8', 'Work/Life Balance', '3.5']","['Company - Private', '51 to 200 Employees', 'Pharmaceutical & Biotechnology', 'Biotech & Pharmaceuticals', '2017']"
143,1008783047110,Research Engineer,Singapore,14d,"ASUS is looking for several outstanding deep learning and computer vision research engineer to join our research team in Singapore. Our team’s purpose is to enable and facilitate the use of AI systems in the real world.
Our research is grounded in applications with a potential for broad impact. We seek opportunities to improve products with the help of AI. Our team builds expertise and gains insight on applications by working on high-impact projects. You have the opportunity to join and shape a new research team, where your contributions can create real impact on our products.

Responsibilities:
Work on projects and develop AI solutions that would be of high impact in various areas such as Smart Manufacturing, Smart Retail and Smart Healthcare etc.
Be familiar with NVIDIA, Intel and other potential AI training/inference accelerators and other tools.",SGD 5K - SGD 10K (Employer est.),(Employer est.),ASUS GLOBAL PTE. LTD.3.6 ★,3.6,68 %,"['Career Opportunities', '3.5', 'Comp & Benefits', '3.4', 'Culture & Values', '3.3', 'Senior Management', '3.2', 'Work/Life Balance', '3.2']","['Company - Public', '10000+ Employees', 'Information Technology', 'Computer Hardware Development', '1989']"
144,1008795109903,Research Engineer II (Software Engineer),Singapore,8d,"The Singapore Centre for 3D Printing (SC3DP) invites applications for the position of Research Engineer II.

Key Responsibilities:

To collaborate with researchers both locally and overseas to investigate ways to
Develop and streamline software to assist in 3D printing of materials
To investigate applications of machine learning and artificial intelligence in additive manufacturing
To develop engineering solutions to enhance the ease of using additive manufacturing
To write up reports and give presentations on findings

Job Requirements:
Hiring Institution: NTU",,,Nanyang Technological University3.9 ★,3.9,69 %,"['Career Opportunities', '3.5', 'Comp & Benefits', '3.4', 'Culture & Values', '3.5', 'Senior Management', '3.4', 'Work/Life Balance', '3.8']","['College / University', '5001 to 10000 Employees', 'Education', 'Colleges & Universities', '1991']"
145,1008762386937,Computer Vision Engineer,Singapore,25d,"about the company
Our client is a leading provider of semiconductor inspection solutions in the global market. The company’s global outreach includes renowned semiconductor customers engaged in the manufacturing of chips for the automotive, smartphone, computer, consumer, industrial and aerospace sectors.
about the job
You’ll be expected to work within a multidisciplinary team to carry out research & development in Machine Learning and Deep Learning AI solutions for automated optical inspection systems
Software development for GUI, big data management, multi-threaded applications for ML and DL
Work with end customers and internal vision system development team to define business challenges that require the use of various ML/DL & Computer Vision Algorithmic techniques",SGD 5K - SGD 6K (Employer est.),(Employer est.),RANDSTAD PTE. LIMITED3.8 ★,3.8,75 %,"['Career Opportunities', '3.6', 'Comp & Benefits', '3.4', 'Culture & Values', '3.8', 'Senior Management', '3.5', 'Work/Life Balance', '3.7']","['Company - Public', '501 to 1000 Employees', 'Human Resources & Staffing', 'HR Consulting', '1960']"
146,1008781817091,NLP Engineer (Open to 1-2 years experience!),Singapore,15d,"Your new company
This technologically cutting-edge company specialises on innovative software and hardware solutions, contributing to highly dynamic and progressive projects with AI: Computer Vison, Machine Learning, Robotics and Video Analytics.

Your new role
The AI focused team is looking for an NLP Engineer which requires the expertise of applied research, algorithm development, collaboration and communication.
Understanding in NLP techniques, data structures and modelling.",SGD 4K - SGD 8K (Employer est.),(Employer est.),HAYS SPECIALIST RECRUITMENT PTE. LTD.3.6 ★,3.6,68 %,"['Career Opportunities', '3.7', 'Comp & Benefits', '3.3', 'Culture & Values', '3.6', 'Senior Management', '3.4', 'Work/Life Balance', '3.4']","['Company - Private', '5001 to 10000 Employees', 'Human Resources & Staffing', 'HR Consulting', '1968']"
147,1008800882528,Data Scientist - Strategic Data Solutions,Singapore,4d,"Summary

Imagine what you could do here. At Apple, new ideas have a way of becoming
outstanding products, services, and customer experiences very quickly. Bring
passion and dedication to your job and there's no telling what you could
accomplish.

Apple's Strategic Data Solutions (SDS) team is looking for a talented individual
who is passionate about crafting, implementing, and operating analytical solutions
that have direct and measurable impact to Apple and its customers.",,,APPLE SOUTH ASIA PTE. LTD.4.2 ★,4.2,82 %,"['Career Opportunities', '3.8', 'Comp & Benefits', '4.3', 'Culture & Values', '4.2', 'Senior Management', '3.7', 'Work/Life Balance', '3.6']","['Company - Public', '10000+ Employees', 'Information Technology', 'Computer Hardware Development', '1976']"
148,1008724233223,MLOps Engineer,Singapore,30d+,"Keyrus is an international consulting firm, specializing in the integration of data intelligence and Digital solutions. With over 3500 employees spread across 20 countries, Keyrus continues to deliver on such projects to a wide range of clients from various industries including but not limited to Banking/Finance, Healthcare/pharmaceuticals, FMCG, Oil & Gas, and more.

As part of Keyrus’ solution delivery, we are also in a position to recruit and place technical consultants to complement on existing client projects with their expertise. As such, we seek innovative and agile people to support ambitious and forthcoming technological challenges.
Keyrus team in Singapore is currently looking for a MLOps Engineer, in order to support our client activities.",SGD 6K - SGD 12K (Employer est.),(Employer est.),KEYRUS SINGAPORE PTE. LTD.4.1 ★,4.1,86 %,"['Career Opportunities', '3.9', 'Comp & Benefits', '3.7', 'Culture & Values', '4.3', 'Senior Management', '3.9', 'Work/Life Balance', '4.1']","['Company - Public', '1001 to 5000 Employees', 'Information Technology', 'Information Technology Support Services', '1996']"
